Wall time,Step,Value
1613067315.81278,0,-0.005391096696257591
1613067315.877671,1,-0.018222561106085777
1613067315.941106,2,-0.07499483227729797
1613067316.006621,3,-0.24122552573680878
1613067316.082786,4,-0.3179492652416229
1613067316.177642,5,-0.41067954897880554
1613067316.271619,6,-0.3218517303466797
1613067316.392028,7,-0.40645426511764526
1613067316.486862,8,-0.30703312158584595
1613067316.604739,9,-0.389797180891037
1613067316.709236,10,-0.3398059010505676
1613067316.785348,11,-0.3121950626373291
1613067316.898871,12,-0.3783835172653198
1613067317.013212,13,-0.4724055528640747
1613067317.093674,14,-0.451318621635437
1613067317.241011,15,-0.3244510591030121
1613067317.358688,16,-0.4707150161266327
1613067317.436861,17,-0.40331876277923584
1613067317.516542,18,-0.4418772757053375
1613067317.63976,19,-0.5694259405136108
1613067317.717645,20,-0.578590989112854
1613067317.850354,21,-0.42668047547340393
1613067317.930667,22,-0.3264033794403076
1613067318.009351,23,-0.3772434592247009
1613067318.154386,24,-0.43217143416404724
1613067318.231418,25,-0.3797176480293274
1613067318.37694,26,-0.36188387870788574
1613067318.455627,27,-0.47813060879707336
1613067318.529913,28,-0.5304977893829346
1613067318.609301,29,-0.45267829298973083
1613067318.7805,30,-0.48980504274368286
1613067318.840414,31,-0.5128856897354126
1613067318.96634,32,-0.5366855263710022
1613067319.033488,33,-0.503018319606781
1613067319.099005,34,-0.47593605518341064
1613067319.164676,35,-0.4688066840171814
1613067319.335791,36,-0.3881727159023285
1613067319.415527,37,-0.36983227729797363
1613067319.537133,38,-0.4197506606578827
1613067319.609093,39,-0.499062180519104
1613067319.681571,40,-0.495010644197464
1613067319.754503,41,-0.5242619514465332
1613067319.926237,42,-0.45373988151550293
1613067320.037133,43,-0.4267967641353607
1613067320.111148,44,-0.4138142466545105
1613067320.1876,45,-0.3161216974258423
1613067320.264496,46,-0.3864508867263794
1613067320.339278,47,-0.3676970601081848
1613067320.522752,48,-0.5158803462982178
1613067320.617719,49,-0.47090139985084534
1613067320.675225,50,-0.5121102333068848
1613067320.730849,51,-0.4392118752002716
1613067320.789413,52,-0.40575262904167175
1613067320.848445,53,-0.41206586360931396
1613067321.027299,54,-0.43339020013809204
1613067321.12218,55,-0.5028740167617798
1613067321.178097,56,-0.38747158646583557
1613067321.234153,57,-0.5119487643241882
1613067321.294769,58,-0.4641292989253998
1613067321.351992,59,-0.47357237339019775
1613067321.558328,60,-0.44999104738235474
1613067321.628844,61,-0.44155335426330566
1613067321.694397,62,-0.40904080867767334
1613067321.75902,63,-0.44500598311424255
1613067321.819318,64,-0.5017772912979126
1613067321.883823,65,-0.50925612449646
1613067322.100224,66,-0.5177149176597595
1613067322.180164,67,-0.5728665590286255
1613067322.257349,68,-0.4379948079586029
1613067322.33299,69,-0.644972026348114
1613067322.409169,70,-0.48022833466529846
1613067322.484343,71,-0.49288639426231384
1613067322.696249,72,-0.4120243787765503
1613067322.753356,73,-0.3795776665210724
1613067322.809467,74,-0.44338783621788025
1613067322.867658,75,-0.41185519099235535
1613067322.925935,76,-0.35653990507125854
1613067323.139233,77,-0.4588804244995117
1613067323.204249,78,-0.45033618807792664
1613067323.259852,79,-0.4213072955608368
1613067323.315997,80,-0.4096979796886444
1613067323.370948,81,-0.40986397862434387
1613067323.425236,82,-0.46882450580596924
1613067323.640525,83,-0.5466651320457458
1613067323.70007,84,-0.5155889987945557
1613067323.754571,85,-0.523456871509552
1613067323.80959,86,-0.4122146964073181
1613067323.864182,87,-0.4614787697792053
1613067323.92098,88,-0.5366789102554321
1613067324.144615,89,-0.5584499835968018
1613067324.255867,90,-0.5847743153572083
1613067324.337099,91,-0.455323189496994
1613067324.417038,92,-0.3116213083267212
1613067324.495687,93,-0.3859533369541168
1613067324.667398,94,-0.44663017988204956
1613067324.736474,95,-0.5092414021492004
1613067324.801808,96,-0.548333466053009
1613067324.867271,97,-0.24887125194072723
1613067324.933207,98,-0.28865891695022583
1613067324.999661,99,-0.31502676010131836
