Wall time,Step,Value
1613067731.396533,0,0.0002283642825204879
1613067731.447175,1,4.810772952623665e-05
1613067731.498916,2,0.00011613237438723445
1613067731.551979,3,-6.177512113936245e-05
1613067731.607584,4,-0.00019087159307673573
1613067731.668356,5,-0.00022174310288392007
1613067731.724984,6,-0.0006989474641159177
1613067731.782363,7,-0.0011191931553184986
1613067731.841022,8,-0.0014504313003271818
1613067731.90126,9,-0.0010336277773603797
1613067731.963827,10,-0.0021507961209863424
1613067732.030661,11,-0.0031974008306860924
1613067732.090794,12,-0.004998679272830486
1613067732.151314,13,-0.007346616592258215
1613067732.211544,14,-0.012242939323186874
1613067732.276317,15,-0.014023984782397747
1613067732.338494,16,-0.023669879883527756
1613067732.399915,17,-0.026798617094755173
1613067732.463185,18,-0.02987467125058174
1613067732.525053,19,-0.03447088226675987
1613067732.585398,20,-0.045252684503793716
1613067732.647053,21,-0.04969623684883118
1613067732.70683,22,-0.055847641080617905
1613067732.768061,23,-0.08114859461784363
1613067732.829082,24,-0.08082113415002823
1613067732.891229,25,-0.08995766937732697
1613067732.953195,26,-0.07997027039527893
1613067733.013095,27,-0.06626158952713013
1613067733.074701,28,-0.09688493609428406
1613067733.135887,29,-0.08935435116291046
1613067733.197003,30,-0.08141347020864487
1613067733.260687,31,-0.07397036254405975
1613067733.322495,32,-0.11332184821367264
1613067733.383898,33,-0.1113085150718689
1613067733.446668,34,-0.11136491596698761
1613067733.50668,35,-0.10676992684602737
1613067733.568131,36,-0.10302948206663132
1613067733.629739,37,-0.09289578348398209
1613067733.691401,38,-0.10336365550756454
1613067733.753186,39,-0.11292475461959839
1613067733.816404,40,-0.10577552020549774
1613067733.878796,41,-0.10346497595310211
1613067733.942337,42,-0.09311897307634354
1613067734.005074,43,-0.11092087626457214
1613067734.067731,44,-0.11543453484773636
1613067734.129961,45,-0.12142420560121536
1613067734.194096,46,-0.09822136163711548
1613067734.259847,47,-0.14815157651901245
1613067734.327626,48,-0.14962083101272583
1613067734.401147,49,-0.12462414801120758
1613067734.467882,50,-0.12944114208221436
1613067734.53541,51,-0.14424338936805725
1613067734.607039,52,-0.1871093362569809
1613067734.675929,53,-0.17464572191238403
1613067734.744561,54,-0.2131335586309433
1613067734.814357,55,-0.14316341280937195
1613067734.882045,56,-0.16902689635753632
1613067734.950256,57,-0.14843560755252838
1613067735.021071,58,-0.2025648057460785
1613067735.091869,59,-0.17651183903217316
1613067735.160987,60,-0.17043517529964447
1613067735.228826,61,-0.18626701831817627
1613067735.300262,62,-0.2340746372938156
1613067735.377545,63,-0.25678908824920654
1613067735.454563,64,-0.1972910314798355
1613067735.52606,65,-0.14273875951766968
1613067735.600446,66,-0.16190792620182037
1613067735.68106,67,-0.16872556507587433
1613067735.765289,68,-0.13923361897468567
1613067735.842863,69,-0.12640514969825745
1613067735.907251,70,-0.14274586737155914
1613067735.962941,71,-0.1527378410100937
1613067736.024624,72,-0.12392114847898483
1613067736.085115,73,-0.1491350382566452
1613067736.145731,74,-0.17255140841007233
1613067736.209821,75,-0.2087550014257431
1613067736.280762,76,-0.2246805727481842
1613067736.35045,77,-0.18195922672748566
1613067736.418509,78,-0.18836244940757751
1613067736.487588,79,-0.23290365934371948
1613067736.554907,80,-0.14734454452991486
1613067736.621795,81,-0.12622487545013428
1613067736.687954,82,-0.12454701215028763
1613067736.756963,83,-0.11992208659648895
1613067736.824117,84,-0.11960435658693314
1613067736.891712,85,-0.14522294700145721
1613067736.959535,86,-0.13259130716323853
1613067737.048985,87,-0.2111140787601471
1613067737.124152,88,-0.18054112792015076
1613067737.201085,89,-0.17930792272090912
1613067737.279328,90,-0.21293537318706512
1613067737.359133,91,-0.23496125638484955
1613067737.436721,92,-0.17949269711971283
1613067737.514753,93,-0.24613209068775177
1613067737.593885,94,-0.2533542513847351
1613067737.671358,95,-0.27897873520851135
1613067737.749962,96,-0.2212015986442566
1613067737.826344,97,-0.14028584957122803
1613067737.901568,98,-0.15524902939796448
1613067737.974097,99,-0.09548162668943405
