Wall time,Step,Value
1613067641.376572,0,0.0001262774458155036
1613067641.459644,1,-3.7585086829494685e-05
1613067641.536341,2,-1.3348851098271552e-05
1613067641.615236,3,2.0553199647110887e-05
1613067641.675198,4,3.101811671513133e-05
1613067641.727533,5,0.000135796595714055
1613067641.780141,6,1.2497417856138782e-07
1613067641.833041,7,-0.00019430488464422524
1613067641.886477,8,0.00026312610134482384
1613067641.939852,9,-0.00011572188668651506
1613067641.993064,10,7.386776269413531e-05
1613067642.047664,11,0.00015254071331582963
1613067642.102463,12,-4.3975589505862445e-05
1613067642.158563,13,-0.00010855183063540608
1613067642.212891,14,-0.0001810794201446697
1613067642.267144,15,-0.00016373436665162444
1613067642.321584,16,-0.00020659501024056226
1613067642.376658,17,7.212664786493406e-05
1613067642.430136,18,-9.819591650739312e-05
1613067642.484246,19,0.00026195007376372814
1613067642.538709,20,1.7929953173734248e-05
1613067642.592806,21,-4.817183071281761e-05
1613067642.645501,22,-8.439321391051635e-05
1613067642.700359,23,1.3510762073565274e-05
1613067642.752769,24,-0.00016180645616259426
1613067642.806458,25,-0.00010250316699966788
1613067642.862546,26,2.107400359818712e-05
1613067642.918623,27,-6.864868919365108e-05
1613067642.972873,28,-7.70161859691143e-05
1613067643.027148,29,-0.0002832520112860948
1613067643.080049,30,-0.0001408805837854743
1613067643.13425,31,-0.00024293475144077092
1613067643.19142,32,-0.0003287276194896549
1613067643.245961,33,9.394641892868094e-06
1613067643.302007,34,-1.5693567547714338e-05
1613067643.356887,35,-9.587536624167114e-05
1613067643.41122,36,-4.6643734094686806e-05
1613067643.465487,37,4.2485138692427427e-05
1613067643.519609,38,-0.00022214157797861844
1613067643.575073,39,9.139993198914453e-05
1613067643.629068,40,-0.00013896382006350905
1613067643.682616,41,-0.0003401892026886344
1613067643.737052,42,5.167543713469058e-05
1613067643.7903,43,-0.00027331174351274967
1613067643.84476,44,-0.0007333401590585709
1613067643.899106,45,-0.00016098802734632045
1613067643.952412,46,-0.00013702061551157385
1613067644.006362,47,-0.00035379681503400207
1613067644.060078,48,-0.0002667701046448201
1613067644.116378,49,0.00021701958030462265
1613067644.173355,50,-0.00017189807840622962
1613067644.228125,51,-0.0004959533107466996
1613067644.281549,52,-0.0009036913397721946
1613067644.337161,53,-0.0010481361532583833
1613067644.392568,54,-0.00018374974024482071
1613067644.446057,55,-0.0002133663510903716
1613067644.50085,56,-0.0008051341865211725
1613067644.555098,57,-0.0005710615077987313
1613067644.609163,58,-0.000324349821312353
1613067644.663057,59,-0.0007875024457462132
1613067644.718912,60,-0.0010387152433395386
1613067644.778795,61,-0.0005367591511458158
1613067644.833369,62,-0.0008860095404088497
1613067644.887632,63,-0.000845119880978018
1613067644.940976,64,-0.001385153504088521
1613067645.000148,65,-7.139199442462996e-05
1613067645.061083,66,-0.0006460901931859553
1613067645.118518,67,-0.0014672395773231983
1613067645.180074,68,-0.0003308322629891336
1613067645.237994,69,-0.0002558789565227926
1613067645.296698,70,-0.0008143523591570556
1613067645.357277,71,-4.1782783227972686e-05
1613067645.414658,72,-0.0018866061000153422
1613067645.471148,73,-0.0007551503367722034
1613067645.528526,74,-0.0030411293264478445
1613067645.586114,75,-0.0002687119704205543
1613067645.644721,76,-0.0014125241432338953
1613067645.703466,77,-0.0006194091401994228
1613067645.75728,78,-0.0015431252541020513
1613067645.813506,79,-0.0011617812560871243
1613067645.8676,80,-0.0010343746980652213
1613067645.923095,81,-0.001198100857436657
1613067645.977507,82,-0.001105487928725779
1613067646.033005,83,-0.0029330868273973465
1613067646.086497,84,-0.00031035710708238184
1613067646.140918,85,-0.0014677700819447637
1613067646.196783,86,-0.0006966952350921929
1613067646.252055,87,-0.00012157954188296571
1613067646.307205,88,-0.0003303154662717134
1613067646.360397,89,-0.0010964139364659786
1613067646.413672,90,-0.0004883954534307122
1613067646.46749,91,-0.001273388392291963
1613067646.52222,92,0.0001505155087215826
1613067646.57703,93,-0.0012156360317021608
1613067646.632447,94,-0.0008570195641368628
1613067646.703752,95,-0.00273544667288661
1613067646.766923,96,5.143430098542012e-05
1613067646.823283,97,-0.0007805303321219981
1613067646.87817,98,0.0010280905989930034
1613067646.932281,99,-0.0018496834672987461
